Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
-0.10507,-4.60743,1.19887,0.85991,2.70927,-2.56333,1.77687,Good
0.25726,-3.09430,-1.81726,1.97227,-2.76785,1.24180,-2.52634,Bad
0.39240,-1.76895,-3.52003,1.77100,0.02368,1.88819,-2.61535,Bad
-1.60044,1.71590,-3.91609,0.27496,2.14910,0.28340,-3.47358,Good
-1.23965,0.36606,0.80763,1.97259,-0.18577,-0.53033,-1.35438,Bad
2.42332,-1.45990,-1.57735,2.60471,1.65303,1.45120,-2.57772,Good
0.99186,-3.05835,-5.16869,1.06052,0.88626,5.48476,-2.21899,Bad
0.28194,-2.83915,0.63369,0.34204,0.09495,3.58285,-0.18108,Good
-4.62958,1.84245,2.01398,1.90018,2.08667,0.11589,1.55779,Bad
0.82619,-1.57070,-1.71485,0.89708,0.07257,0.22235,-2.85887,Bad
-0.44711,-2.49679,-2.63606,-1.00086,3.57454,2.19251,2.46540,Bad
-1.02524,-1.62039,-1.87945,2.34156,-1.93035,4.69146,-4.92668,Bad
-1.37055,-2.61157,-1.75821,-0.29013,3.46611,2.74215,2.52753,Bad
-0.99179,-0.72723,1.74558,-0.02304,0.01134,1.02387,-0.93081,Good
0.98832,0.17880,-0.11566,1.08932,0.10332,-1.02861,2.61361,Good
-0.06984,-1.34449,-1.08242,2.30328,3.80451,-2.57268,2.98480,Good
-0.05179,-4.13748,3.27894,0.60340,-0.72171,2.90960,0.22351,Good
-2.13068,-0.78980,2.14593,0.37978,3.97215,-1.20722,2.66509,Bad
4.05182,-4.15254,-3.27078,3.61027,4.86490,-0.43386,1.47159,Good
-1.80715,-0.02739,1.51079,-0.60201,-0.32902,-2.70884,1.29220,Good
-0.41548,0.16084,-0.41610,0.72256,1.68948,0.51876,-2.62027,Good
-1.20430,-1.68699,0.11162,2.27715,2.14713,0.73404,-1.92648,Good
-2.94872,-2.74525,1.45067,-1.00762,-0.18995,3.30159,-2.18565,Bad
-0.48977,-1.03382,-1.84858,1.04795,-1.72571,1.25767,-0.40274,Bad
-1.52003,-1.19835,-2.14412,0.49960,1.93514,2.58972,-0.58064,Bad
5.10436,0.13914,-2.79512,1.96393,-1.35402,1.74944,-0.41982,Good
-0.25413,-2.14061,-2.59714,2.03704,0.62288,3.10287,0.59852,Bad
-2.05557,1.23110,-3.02016,2.01985,-2.95904,-0.84537,-3.03676,Good
0.05343,-0.62597,-2.36408,0.90014,1.60821,2.05442,-1.39486,Bad
-1.66902,-3.96972,-2.34307,0.68936,3.32174,-1.54120,0.75354,Good
-0.85745,-0.28822,0.27129,1.68815,-1.03924,-1.30762,3.56549,Bad
1.13201,-1.76359,-1.56507,2.56309,1.54150,-1.48336,0.25077,Good
1.43979,-0.22398,-0.06145,1.41270,0.88564,-2.19181,1.95278,Bad
-1.18465,-2.76574,-4.70974,-0.17409,2.02843,4.99724,1.93501,Bad
-0.04877,-3.67306,4.66659,0.90286,-0.37310,2.25560,1.28434,Good
4.64992,-1.67551,-3.24184,5.33328,-4.83075,-3.81195,-0.51872,Bad
-1.72710,-0.64095,0.05578,1.48590,0.15307,0.01184,-0.83162,Bad
-1.45321,-1.14516,-0.05328,2.14406,1.14640,1.45755,0.75810,Good
-2.51493,1.79198,-1.27727,2.61422,2.71908,-0.52431,0.42438,Good
-2.86709,-3.04231,-2.10011,0.36176,-2.30930,2.46218,-4.26053,Bad
2.82776,0.38073,-2.38594,1.00147,-0.08262,-0.59025,-1.66702,Bad
-0.85190,-1.48413,-1.33942,2.75089,-1.96667,-2.20543,-3.06245,Bad
-3.96456,2.34510,-3.68172,1.54795,1.04533,2.55313,1.15124,Bad
-0.69538,-0.54764,-2.58238,0.76224,2.30114,3.17215,-1.91835,Bad
0.98196,0.53451,-1.56816,0.34147,-0.40418,-0.36459,-0.26852,Good
-0.40480,-0.63612,0.06807,-0.01531,1.73917,1.09085,-1.38285,Good
-2.25185,-0.16777,-0.07372,1.63997,0.50510,1.74749,-0.29990,Bad
-3.84692,-1.84738,1.47222,0.64210,0.89799,0.03567,-3.45348,Bad
-1.68070,-1.17472,1.60947,0.97255,0.35821,0.49533,-0.75174,Good
-2.74870,-2.85249,-1.39007,0.30863,2.55682,2.29728,3.41985,Bad
0.69342,-1.43505,0.70131,2.30082,0.60386,1.56716,-0.44217,Good
-0.81517,-1.58397,1.87312,-0.33998,1.40149,-3.25094,1.07021,Good
1.55503,-0.51720,-1.25383,1.91029,-1.24662,-0.58985,-0.01455,Good
-0.96794,-2.87438,-1.19372,0.60379,-0.12278,-1.38324,-2.36599,Good
1.53881,-2.10437,-1.20930,0.47106,1.57296,-0.41342,0.45013,Good
2.06137,-1.73869,0.38799,0.99492,-1.54433,3.52009,0.16758,Good
-1.94418,-2.24196,3.95071,-0.54415,2.10597,0.28642,-0.96116,Good
-2.18729,0.19946,0.17275,2.67396,-0.01288,0.33347,1.88216,Bad
0.87463,-0.45885,-4.35051,2.88040,-1.98532,1.49751,0.26667,Bad
-2.74966,2.16276,-0.87588,-0.08271,1.75356,-0.77380,-5.10062,Good
-0.03214,0.09637,-0.71103,-0.76465,1.53044,-2.23709,1.66902,Bad
-0.08352,-3.39773,-0.00728,0.82589,2.12660,-2.32105,-0.99389,Good
-3.42205,0.88595,1.06553,0.94526,2.43537,-1.04316,-0.59062,Good
-1.56273,-1.24869,-0.12726,-0.20035,4.48921,0.53233,-0.50691,Bad
-2.10394,1.93755,-1.39233,2.32735,-0.61053,-0.08487,2.33035,Bad
-1.20745,-0.45105,-1.21091,-1.15941,-0.26671,0.86146,-2.87778,Bad
-0.63608,-3.74686,4.37738,-0.88681,-0.65586,2.58746,-0.48224,Good
-3.52607,1.14695,-0.19373,0.27112,-0.28270,1.77386,1.44490,Bad
-0.86542,-1.53194,-3.09776,2.51215,-1.66362,-1.17921,-3.97852,Bad
2.50949,-1.46228,-5.02731,0.87211,-0.25789,2.32218,-0.20725,Bad
-0.72378,-2.67617,-1.27148,2.80926,2.58292,3.09602,1.97567,Good
-4.36477,1.73748,0.20183,-1.72857,2.46049,-1.45636,-5.63420,Good
1.45481,0.20034,-0.17407,1.78834,-2.63906,-0.41671,2.49278,Bad
-1.49728,0.16740,-0.42173,1.38504,2.06278,0.22094,-1.22824,Good
-1.88987,0.99836,2.37336,0.04541,-1.34858,-3.30618,1.55176,Good
0.62259,-0.21358,-0.90026,2.12028,1.59777,0.49148,-1.17244,Bad
-0.60454,-0.64611,1.38126,1.28114,-2.17193,-1.47386,0.06193,Bad
0.68884,-2.37080,-2.72186,1.51099,2.16485,1.54599,1.45162,Bad
4.09313,1.07087,-2.73247,-0.53928,1.73141,1.57219,0.52167,Good
3.13662,-2.98182,-2.25480,1.79237,0.05767,0.98128,0.67113,Good
-0.43808,-2.00605,-3.38308,1.19742,-0.30632,3.39904,-1.03837,Bad
-2.97633,-1.44010,-1.21303,-0.90693,1.01507,3.34896,-2.70474,Bad
-1.05474,-2.41886,1.43424,-0.80011,-0.27207,-1.91530,0.27074,Good
-0.28588,-1.84338,-0.20466,1.19571,0.45011,0.24946,0.43669,Bad
2.10545,-1.20731,-2.72522,1.22806,2.09364,0.43751,1.21544,Bad
-0.56233,-2.16738,-0.86730,0.49631,-0.26109,-0.86525,-0.27012,Good
-3.65094,-1.40492,-0.77308,2.10280,-0.22798,3.18922,2.11954,Bad
-1.20666,1.40779,1.38043,3.40070,-1.83767,-3.50435,2.32927,Good
-0.18029,1.51912,-0.91840,0.72815,1.00477,-2.28639,2.50683,Bad
-0.67343,1.90237,-0.86892,-0.96447,-0.91597,2.00343,-0.14809,Good
-3.66557,-1.79081,1.90663,0.02128,0.86875,0.29677,1.44882,Bad
-1.16364,-0.21729,-0.02017,1.66615,-1.35443,0.17638,0.86619,Bad
-1.49838,-0.87746,0.42851,-1.56940,0.03363,2.42125,-3.53402,Good
0.45511,-1.54357,-2.87229,0.20212,-0.63366,2.55879,-1.93570,Bad
2.60396,2.54568,-4.18582,2.50420,-1.03776,0.75025,-1.10495,Good
0.82189,1.27390,-0.52018,1.00997,-0.52685,-0.87477,2.93699,Good
1.06498,0.34035,-1.15628,-0.91240,2.53820,-0.83159,0.17365,Good
0.67093,1.25601,-4.59496,2.81506,0.84824,1.61207,-1.83881,Good
-0.49440,-1.34811,-3.26836,0.71505,-1.75081,1.08709,-3.09506,Bad
-2.14844,-1.86876,2.53717,1.06606,1.39743,0.77887,-0.17151,Good
-7.15170,-1.37072,1.67314,2.70293,-0.13615,4.12771,3.55402,Bad
0.75470,-3.94993,3.00299,2.51364,-0.00547,2.33242,2.45367,Good
0.66138,-0.43280,1.13590,1.39142,0.26508,1.04341,1.00226,Good
1.13299,-0.84515,-1.27765,-1.40455,1.71344,0.21044,1.49338,Good
-1.29464,2.83124,-2.74186,0.91566,0.80335,0.04640,-4.48831,Good
-1.01178,-0.97615,0.77229,0.89367,-1.43423,-0.77550,-1.08925,Bad
1.70331,-2.37589,-2.17530,-0.05269,2.66055,0.04950,1.58126,Good
-2.90165,0.28745,0.52120,1.87505,2.15401,1.20616,1.49901,Bad
3.01457,-0.63105,-0.24430,2.52433,1.21040,-1.50705,1.94954,Good
-2.48623,-3.87203,4.64746,1.48058,2.20333,0.32886,-0.90096,Good
1.58682,-0.82139,-0.19165,2.96926,-3.47664,-0.94391,-1.44741,Bad
3.63559,-2.84082,-1.62045,-0.26511,3.54154,0.34943,0.61698,Good
0.68136,-0.56521,0.55292,2.17016,-2.17837,-0.25824,-2.73686,Bad
-3.00464,-0.84691,-3.52008,-0.66154,-0.58555,4.88664,-1.83963,Bad
0.54913,-2.96627,-0.13981,-0.24508,3.86703,-2.25597,-0.00311,Good
-3.09301,-0.67107,-2.68331,-0.19259,-1.58970,2.57904,-2.29125,Bad
3.26438,-0.42672,-1.60434,1.16234,3.73608,-0.79897,1.73252,Good
-3.02321,0.46244,0.01710,-1.34623,1.10146,2.25712,-0.66211,Bad
-0.05405,-3.36142,0.32127,0.90275,0.75123,-1.87913,-0.39525,Good
0.00031,0.23996,0.73223,2.56172,-1.57333,-1.26656,0.26786,Bad
-0.49181,-0.03490,-4.40890,2.99640,0.17009,1.82337,-0.26541,Bad
-4.76419,-0.97526,2.64754,0.86885,2.43520,0.40274,5.18972,Bad
-0.27019,0.36509,0.82254,1.70549,-2.42106,-0.27999,2.57034,Bad
0.31026,1.28775,-1.95990,2.22242,-2.63632,-0.08139,1.32583,Good
0.75787,1.47739,-2.44445,-0.51919,-0.47856,2.28092,-3.96027,Good
-0.14595,-1.65736,0.26504,2.66164,2.40571,-3.55342,0.54575,Good
-0.14239,-1.18213,1.72032,2.31460,-1.27222,-1.51011,0.35105,Bad
0.28483,-0.51241,0.22752,0.52380,0.87270,1.21629,-1.38137,Good
-0.00596,-2.10397,1.01106,0.68327,0.77840,-2.04092,2.19317,Good
-1.10774,-0.91366,-0.42758,0.03182,-0.86792,1.52166,-0.75477,Bad
-0.21232,1.14726,-0.59528,2.51722,0.12684,-2.30884,2.58901,Good
1.22265,-1.67518,0.91985,-1.90682,2.16140,-0.48426,4.07716,Good
0.29767,-3.96004,-0.18689,2.68377,1.64577,-2.59262,0.24819,Good
-0.33426,-1.92915,-0.17814,2.25510,5.31607,-4.10587,1.34125,Good
-3.23343,-2.08809,2.66254,0.88392,0.34746,0.94176,-1.23692,Bad
-4.92134,-0.23158,3.07990,-2.01176,0.52820,1.30374,-0.84099,Good
-0.82617,-3.46577,-3.39167,0.26211,1.47312,4.24994,1.14211,Bad
-4.00736,-0.48443,2.72368,-0.28002,2.48508,-0.99661,-2.10165,Good
-2.98047,-2.40895,-0.78181,2.80575,1.01239,4.77851,0.82149,Bad
-1.42405,2.88911,-1.60776,2.45186,2.09390,-1.40579,-0.06442,Good
0.91216,-2.00762,0.21403,2.44609,-0.56364,-1.68269,1.51611,Good
0.88540,-1.59233,-3.24206,1.21608,-3.47828,2.56078,-0.37265,Bad
-2.07618,0.10911,3.32632,2.82695,0.02025,-0.83785,0.64980,Bad
0.57384,-4.60431,3.49876,2.54950,0.11756,2.62981,3.74471,Good
1.11407,-2.27113,-1.68115,0.72281,3.06806,-0.74508,1.78265,Good
-0.64921,0.11776,-2.08488,0.56130,2.55995,-0.98676,3.69671,Bad
-3.11351,0.53432,-0.35915,1.46050,2.07784,-0.11813,-1.14164,Good
-0.64346,-0.10746,-1.04103,2.15276,0.59241,-2.73626,-1.82490,Good
2.71672,-2.10464,-0.60906,3.02772,-0.22163,3.97037,3.31984,Good
-0.42178,-1.61272,-1.81013,0.02273,-1.32802,0.45193,0.42645,Good
2.27911,-1.47381,3.69330,2.53690,-2.61274,-3.77831,1.22594,Bad
0.74852,-0.59878,-3.85995,0.66042,1.59158,1.57088,1.98641,Bad
0.63796,-1.82089,-1.54791,0.29533,1.79196,1.94379,0.28098,Bad
0.04025,0.30057,-0.58804,0.79171,0.96921,-0.98720,-0.94421,Bad
-1.38989,0.86163,-2.18582,1.05375,-0.17235,1.45526,-0.87746,Good
0.75290,-6.08689,4.68621,1.06954,-0.42343,2.84840,-1.33163,Good
-3.06676,-1.04893,2.25214,1.44877,0.76339,-0.64353,3.08657,Bad
-0.02830,0.67326,0.18411,1.27285,0.92525,0.28804,-1.99256,Good
0.77545,-1.21185,-3.90504,1.22372,1.62190,3.55219,-1.15127,Bad
0.86128,-0.99657,-0.72797,3.07816,-0.70565,-1.57971,0.44051,Good
-2.86361,-3.16905,1.30607,-0.66675,-1.49991,0.99284,-4.42352,Bad
-4.90039,-1.68615,1.89796,1.44306,-0.26136,2.29437,1.50367,Bad
0.71988,-3.33618,-1.09983,1.48247,-0.29318,-0.41593,0.95630,Good
0.63597,-2.42235,2.20834,2.71988,1.74755,1.69232,1.26516,Good
-3.82956,-0.49288,1.58137,2.44103,-0.61875,-0.28802,5.53675,Bad
1.27206,0.36545,1.29558,-1.21184,2.92099,-1.86369,2.59718,Good
-1.64165,1.74217,-4.94053,1.60712,-1.45874,2.64439,1.59406,Bad
-1.13746,0.18262,-0.16410,-0.39317,-1.44308,0.12668,-0.50926,Bad
-0.20778,-2.21399,1.01678,2.31045,-1.69463,0.56249,0.31642,Bad
-3.13389,-0.09751,-1.33284,0.78934,-1.44227,1.05839,-1.03828,Bad
0.27279,-1.53887,-2.66136,4.81673,-0.49163,-1.69243,-0.53944,Good
1.62468,-1.83217,-3.45534,1.60708,0.27640,3.29065,-2.10983,Bad
0.75062,-1.30656,-1.71882,0.30477,1.20289,1.30821,-1.83971,Bad
0.62264,0.47419,-2.69890,3.46124,-3.32621,3.71980,-4.06140,Bad
-1.01769,0.80651,1.13186,2.67722,1.18150,-0.97233,2.18112,Bad
-1.30734,-1.49584,0.36014,1.28792,2.94247,0.55192,3.33671,Bad
-2.88379,-3.49221,0.49650,2.01311,1.33739,1.62523,5.30369,Bad
-1.35486,-0.58576,-3.02764,3.34017,-2.24130,-0.78830,0.05876,Good
-3.02684,0.96231,-0.51621,-1.39691,-1.20902,1.36093,-1.20937,Good
0.72347,-2.90074,-1.64090,1.55003,2.22563,-0.89566,2.27553,Good
1.04838,-1.83977,-1.37647,3.18367,0.25345,-1.62028,-0.02478,Good
-0.73173,-2.83479,-0.60377,2.13897,-0.76550,3.03579,-1.75921,Bad
-2.22009,2.68953,-1.36032,0.37572,1.11046,-0.59511,-1.91798,Good
-3.31075,-1.03764,2.35378,0.80027,3.36907,-1.39821,-4.10889,Good
-0.49163,-0.60256,-0.20674,0.90687,2.23516,-0.90259,2.92637,Bad
3.73687,0.33367,-0.13078,1.17878,3.37088,-1.29734,3.16095,Good
-1.77458,-2.99895,4.60639,0.05852,1.36816,0.93453,0.01420,Good
-1.53487,-2.81448,-1.52663,0.79128,2.27171,3.72764,1.07232,Bad
-2.75487,-0.70391,-0.45926,1.88132,-1.11462,1.09156,2.57521,Bad
-0.72106,-0.84822,-0.70666,0.80218,-0.38132,-0.54514,2.06951,Bad
1.83362,-4.41476,0.96219,4.17280,1.15465,2.27610,0.47827,Good
-3.94700,3.16437,-2.03745,0.76506,2.93794,-1.40387,-4.64377,Good
2.53911,-1.78132,-0.46449,2.84390,4.00274,-2.22852,2.36077,Good
-3.24600,2.51456,0.25988,-1.33472,1.82493,-1.33892,-3.20274,Good
-0.54441,-1.24024,1.37823,1.64577,1.04287,0.34905,-1.94741,Good
-0.42749,-2.17202,-0.81557,0.44663,-1.23680,1.37989,-2.20160,Bad
-0.88767,-0.08486,-0.75543,0.14539,1.06244,1.45317,-1.95032,Good
-1.52722,1.65876,-4.08001,0.86094,-0.97471,1.51182,0.42293,Bad
-3.32845,-0.30733,-1.95154,0.58812,-1.87829,3.21317,0.25864,Bad
-1.24599,-2.98639,0.78680,-0.69288,-3.36529,2.00360,-1.95277,Bad
-0.40356,-1.56313,-1.57835,4.08058,-0.69755,-2.41598,-1.16984,Good
-1.39965,-0.56124,2.37816,1.43975,2.90605,-1.42885,-2.28464,Good
-1.90216,0.97638,0.73203,3.48041,0.26757,-4.60784,1.23475,Good
-1.48922,-2.64880,-4.99727,-0.08450,3.30184,5.37168,3.07991,Bad
0.10057,0.90025,2.32555,-0.76684,0.07117,-2.25045,2.62437,Good
-0.35317,-1.57400,-2.44030,1.51995,0.00256,-0.59502,-0.43460,Good
1.50934,0.87036,-1.61211,2.45474,-0.42351,-0.72434,1.93906,Bad
-0.22701,-1.42354,2.56971,1.03837,-0.99626,-2.86720,-1.93215,Bad
-1.30751,-0.77957,-4.42047,0.74010,-1.40678,2.27208,-2.60063,Bad
1.06784,-2.36373,1.57948,-0.62774,-1.35170,3.43022,-1.13448,Good
2.69714,-1.82071,-0.43333,0.67848,1.95535,-0.73599,2.10616,Good
-0.37363,-1.75826,-3.15285,2.14909,-0.38781,1.89332,-2.10819,Bad
0.94669,-2.08121,-0.11117,2.13693,-1.98089,-0.78272,-0.99436,Bad
0.76936,-1.12755,-3.18252,0.51903,-0.21922,0.94727,-0.78228,Good
1.37601,0.18505,-1.19766,1.69035,0.47299,-2.48258,2.19113,Bad
-0.86309,-0.75913,-0.68386,0.03113,-1.67152,1.26274,-0.56803,Bad
1.89208,0.95417,-1.48128,0.64067,0.30871,1.85821,2.90375,Bad
-1.03729,0.36635,-4.51765,1.07704,0.39072,2.38854,-1.38242,Bad
-0.32518,-1.18558,1.79745,0.37072,1.10122,0.47368,-1.27644,Good
0.59285,-0.96798,-1.42467,2.62070,-0.53348,0.41302,-0.14026,Bad
-3.69003,-0.87353,2.22890,0.32978,3.15165,-0.55021,-2.83625,Good
-0.58449,0.10285,0.30521,-0.56838,2.32359,-2.50257,2.61862,Bad
-0.68246,-1.93477,1.07341,1.13281,-3.39345,-1.18902,-1.61511,Bad
-0.81336,1.72014,0.69808,0.63122,-1.51081,-0.67218,2.57501,Bad
2.55509,-2.59146,-2.61740,-0.91540,2.20746,-2.60696,5.47803,Bad
0.91845,0.51205,-2.49034,2.64044,0.93512,0.95241,0.11606,Bad
0.47083,-1.47340,-0.29761,1.09721,-1.54342,-0.70512,-0.03511,Good
-0.95054,-0.87803,-1.38101,2.26499,-2.57436,-1.51109,-2.00562,Bad
-2.57556,0.39014,2.85017,-0.20706,2.07395,0.63970,0.94442,Bad
2.60603,-3.67931,-0.27133,2.59716,0.49586,2.78407,-0.82482,Good
-1.96324,-2.63990,4.05205,1.51514,2.18087,0.39269,-0.62485,Good
-0.05331,-0.45079,-0.04645,0.70070,1.64055,-2.09395,3.59209,Bad
-1.49028,-0.56799,0.88753,-0.26095,1.68150,0.03615,-4.12037,Good
-1.95311,0.05414,1.97785,-0.05225,-0.70761,0.80801,-1.80814,Good
2.12029,-1.06367,1.51487,0.45245,2.31600,-0.23059,-0.15548,Bad
-0.86461,-0.06479,-1.06648,3.13323,1.14251,0.68549,1.34992,Good
-1.40866,0.54902,0.22674,-0.03346,2.18706,-0.89591,-2.80378,Good
-0.83362,-1.10331,0.15086,0.37390,0.98563,1.31473,-1.96266,Good
-0.25864,-0.40031,-0.17580,1.44648,2.51417,0.43756,-1.23827,Good
-1.69741,0.03497,0.27323,1.13230,2.69598,-0.24255,-3.36538,Good
0.54393,0.35104,0.25427,-0.22910,1.93658,-1.89702,1.34871,Good
-2.65470,0.46617,1.36066,-1.39148,1.59625,0.28938,-2.82788,Good
3.00256,-2.01322,-4.68499,-0.50014,2.77475,2.58689,-3.05640,Bad
2.15081,0.62156,-3.25587,4.15390,-1.24352,0.33999,2.55383,Good
-3.46997,0.16119,1.81775,-1.05901,1.24676,1.04613,-0.81923,Bad
-3.19181,-2.06807,2.34281,1.08830,1.85933,0.77790,1.26562,Good
0.72292,-2.81506,-2.23304,0.52660,1.85582,1.24978,-0.63369,Bad
0.81300,-3.09741,-0.47489,0.33625,-1.58516,0.53120,-3.34906,Bad
1.23747,-3.65357,-1.40656,0.72378,-3.46809,0.06152,-4.31128,Bad
1.92618,-2.97959,-0.76600,-1.54286,2.61804,0.65203,2.31152,Good
-2.48679,-0.60289,1.37741,0.77574,0.62676,0.46137,-0.55697,Bad
1.00081,-2.12067,-0.93067,3.25123,-1.51681,-1.29701,-0.10072,Good
1.03354,1.10244,0.76045,-3.06783,2.79121,-1.03884,1.28026,Good
-1.95970,-1.67345,3.16572,-0.26297,0.82982,1.21980,-2.14642,Good
0.39091,-2.22935,-0.04718,1.74392,-1.08978,2.23387,0.71946,Bad
-2.37622,1.70503,-1.02989,0.12513,1.14298,-0.38594,-4.85629,Good
-0.80968,1.44403,-0.32445,1.11704,0.09502,1.44987,3.20772,Bad
0.21429,-0.70134,0.40881,0.77846,0.92736,-1.54709,1.49565,Bad
-0.35594,-4.02389,2.21153,1.11923,1.50634,2.50191,0.73525,Good
2.70703,2.38853,-2.54317,3.28926,-2.67804,0.62937,1.42106,Good
-1.75395,-2.40453,3.03054,1.46140,1.28288,0.32076,-0.40199,Good
0.01953,-3.37999,0.24924,4.41100,-2.64052,-1.49151,-1.59736,Bad
-3.40213,-4.09394,-2.36179,0.71013,-1.18702,3.74821,-5.31986,Bad
0.01724,-3.31254,-3.09993,1.35034,-3.02536,2.71129,-2.93180,Bad
-1.30911,0.70946,0.38791,1.84258,2.34132,0.42840,1.45482,Bad
-0.89641,0.06901,-0.44679,0.04889,0.94914,1.46010,-2.34997,Good
2.74957,-4.19333,-3.58043,-2.19009,3.91886,2.03100,-0.22326,Good
1.75312,-1.34904,-0.65134,-0.00914,-1.21281,4.08279,0.16973,Good
-2.82550,-1.42494,2.51017,-2.27724,0.08255,1.24511,-2.91334,Good
3.74970,-4.18450,-1.79607,-0.11475,3.60109,0.85734,1.53379,Good
-3.43718,-1.40576,2.51593,3.01567,3.27054,-1.04008,0.47479,Good
1.80036,-1.30551,1.37661,-0.06315,4.19116,-2.56377,3.00705,Good
-1.17370,0.88270,-5.14418,1.43318,-2.40816,2.10900,-0.01206,Bad
-0.61211,-0.14038,0.22106,1.65317,2.07700,0.16699,-1.36524,Good
1.02058,-1.79972,-1.45226,0.95347,-0.15401,-0.21795,2.38697,Bad
-0.55775,-2.13175,0.28129,1.74221,-0.26663,1.29658,-0.01243,Bad
-3.27631,0.79250,0.82338,0.89256,2.27286,-1.10725,-2.01894,Good
-0.38682,0.95751,-0.31593,3.38067,-1.90831,-2.62045,0.02223,Good
-0.61807,-0.34839,-3.03949,0.17955,-4.12741,1.49251,-0.82100,Bad
0.64683,-1.04523,-2.90410,4.46552,-3.02931,-1.23350,-0.54483,Bad
-0.86869,-2.06211,2.32655,1.32520,0.42221,1.68669,1.16616,Good
0.38350,-2.73985,-1.63060,0.97846,1.19514,-0.94909,-1.11395,Good
-0.75969,-1.11689,-3.86707,0.29116,-1.48621,2.23911,-2.79797,Bad
0.60098,-2.81222,-0.02016,-0.37767,1.55391,-0.84675,2.04060,Good
-2.10267,-0.00740,0.13389,1.19867,3.21002,0.59054,2.39601,Bad
-5.01205,-3.92208,0.58842,0.12560,2.67720,2.77035,5.68525,Bad
0.15523,-1.18888,-0.26065,0.07801,-0.91614,-0.35704,-2.31716,Bad
2.99954,-2.59174,-2.62981,3.13085,3.43141,-0.90544,0.65314,Good
2.21206,-0.44737,-4.11936,1.00186,-1.26815,1.95003,-1.44428,Good
0.62561,-1.20093,-2.87473,0.43120,3.15748,1.88971,-0.10148,Bad
-0.80922,-1.72319,-0.79773,1.27049,-0.50661,1.29646,0.00487,Bad
-3.44435,2.12602,-2.60191,1.72850,1.74197,-0.40607,-1.18747,Good
-1.77580,-0.69137,0.98370,1.24475,1.01358,0.10908,1.78684,Bad
0.11635,0.74188,-1.01736,2.39639,-0.02960,-2.00370,0.26348,Good
-2.04366,-0.41140,-2.69724,1.73933,-0.91351,3.78224,1.22739,Bad
-0.03449,-3.60619,2.60170,2.88248,0.29195,-0.29287,-1.39418,Bad
-3.31486,0.17356,0.90006,-1.10273,0.69528,0.96593,-2.72065,Good
1.79570,-2.87160,-1.37761,0.98892,1.79361,-0.22814,1.38404,Good
1.14304,-0.42388,-1.10946,2.54114,0.84187,1.61046,-0.01261,Good
0.74848,0.86934,2.03925,0.93398,-0.24950,-2.36823,2.72154,Good
-0.19807,-2.93148,1.74709,1.67129,-0.89978,2.69931,0.01710,Good
3.33894,2.50179,-3.32555,0.23851,1.25166,1.02168,0.99599,Good
2.93248,-7.14985,0.19130,2.17960,2.82164,-1.21061,1.45476,Good
-1.98758,-3.08406,3.22301,-0.43977,0.95457,1.33084,-2.33959,Good
-0.36884,-0.27734,-3.02578,0.56387,1.25372,3.09985,-0.45813,Bad
-1.41249,-0.53785,-1.25014,1.29404,-2.74700,-1.12840,-1.52612,Good
1.29442,-2.07688,-0.60902,2.56010,1.96454,-2.22521,1.05375,Good
0.02405,-3.90501,-1.84089,-0.23602,3.19945,-0.96799,-0.81565,Good
-0.92985,-0.00889,0.21142,1.94282,1.09428,0.16002,-1.70344,Good
-0.93022,-3.88860,3.86737,1.61850,2.44841,-0.20859,-1.53979,Good
-0.21879,0.00978,-0.47636,1.78435,-4.06729,-0.53241,1.75043,Bad
-3.55571,-1.91187,-1.91447,0.27998,-2.93160,3.45620,-1.90644,Bad
0.31021,-2.26208,-0.35592,1.86305,2.46162,-1.86602,3.32511,Good
1.63981,-3.69554,0.02694,1.55357,1.66116,3.53064,0.53884,Good
0.37668,0.77438,-2.84481,2.67468,2.17094,0.12461,0.07270,Bad
0.49067,-2.01222,-1.48285,1.38029,1.06573,1.37653,-2.16038,Bad
-0.99474,-1.21323,-0.16972,0.26594,-0.02832,-1.78269,0.22020,Good
-0.72056,-1.82555,-1.39921,1.52630,1.91871,0.40945,3.73883,Bad
-2.30798,0.71182,1.07761,0.83662,0.77755,0.50666,-1.32693,Bad
-1.72124,-2.99356,0.32811,-0.13244,-0.86527,1.49071,-3.35194,Bad
-2.52767,-1.44367,-1.11416,0.56473,2.51757,0.95799,3.61206,Bad
0.32286,-5.36771,3.75770,1.31436,1.85194,1.38612,-2.20214,Good
1.21401,0.19356,-3.18712,2.42592,-3.85652,0.85207,2.12436,Bad
0.68361,-0.62545,1.28409,0.77013,2.52753,-2.81411,2.95453,Good
0.26174,-2.73763,-3.37067,2.67865,2.37523,-0.94216,0.30152,Good
-0.26034,-1.10566,-2.63602,2.86093,-2.69413,-0.49962,-1.49268,Bad
-1.60561,0.34026,1.42533,0.93349,1.71427,-0.80579,-2.37822,Good
-4.16718,-1.71450,-0.04056,0.98549,1.15047,1.34571,-3.34423,Bad
0.39502,-0.36707,0.92391,3.97468,-1.91239,-2.28792,2.20053,Bad
-1.31845,1.16776,-2.02188,3.13999,-0.58908,-2.56303,-1.92713,Good
3.21381,-2.39063,-6.50785,0.05883,0.66287,3.16037,-0.86825,Bad
-0.79477,-0.84727,-0.12465,1.62509,1.60666,-3.20106,0.25397,Good
